frame,target,mean_r2,median_r2,std_r2,max_r2,best_feature,n_significant_features
11,left_right,0.004385627050830283,0.0025605692286786376,0.004832559189094659,0.02476050727646938,left_fifth_finger_dip_x,19
12,left_right,0.004311319600144666,0.002456782499055216,0.004709582540735066,0.022790419999040724,left_fifth_finger_dip_x,21
13,left_right,0.004187498963633402,0.0022889612661860003,0.004579452241460175,0.022056663300840555,left_fifth_finger_dip_x,22
14,left_right,0.004077391061225553,0.002328496823692588,0.0044623741336122175,0.021310459204111967,left_fifth_finger_dip_x,23
15,left_right,0.003905477809813702,0.0021905122550908308,0.004294077343187234,0.020561633129906352,left_fifth_finger_dip_x,22
16,left_right,0.0036946608587811493,0.0019764411862378834,0.004120317820257496,0.018421033980802082,left_fifth_finger_dip_x,21
17,left_right,0.003467838051540595,0.0017598944556027926,0.003984333220847948,0.017573194362487936,left_fifth_finger_dip_x,21
18,left_right,0.0032019427193808445,0.0016426296227488443,0.003753255511368802,0.016467721786616915,right_hip_x,17
19,left_right,0.002917518200723959,0.0014639483438153313,0.003540062220064099,0.016663631593067222,right_hip_x,9
20,left_right,0.0026438024931288604,0.001106958152247614,0.003402905765005405,0.01687974801775887,right_hip_x,5
21,left_right,0.002454086892863156,0.0008316503310091968,0.0033294022123338284,0.017029866255273467,right_hip_x,5
22,left_right,0.0022694818817043153,0.0006654213953276623,0.0032448495804893234,0.01721622171797714,right_hip_x,5
23,left_right,0.0021389629380826228,0.000640895165526831,0.0031871854811586667,0.017477866472184456,right_hip_x,5
24,left_right,0.0020101196434448632,0.000569201334184077,0.003107102092656702,0.017688806631216827,right_hip_x,5
25,left_right,0.001926531764640222,0.000532638222148908,0.003058473372230495,0.018023580924117204,right_hip_x,5
26,left_right,0.0019828903089005308,0.00046900574192703515,0.003153378214610736,0.01865572433613083,right_hip_x,5
27,left_right,0.0018952468222443839,0.0005545767854516527,0.003033229280749024,0.018601355138630326,right_hip_x,5
28,left_right,0.0018494470982766255,0.0006937638396530668,0.002974260411724096,0.01857315025917522,right_hip_x,5
29,left_right,0.0018348038900705699,0.0006263141461593528,0.00292712138187784,0.018393452489112585,right_hip_x,5
30,left_right,0.0018786642750023414,0.0006704590885563496,0.002919737489732381,0.018443049594661805,right_hip_x,5
31,left_right,0.0018947413581044774,0.0006679591350625948,0.0029141813662868824,0.01848526836048845,right_hip_x,5
32,left_right,0.001867929500449379,0.0006330876542611677,0.0029099905593941103,0.018606941213051877,right_hip_x,5
33,left_right,0.0018277833569467898,0.0006066025659237041,0.002890123588201046,0.018592287973399055,right_hip_x,5
34,left_right,0.001796793602593068,0.0006041080691260735,0.0028653278401225835,0.018532887149972595,right_hip_x,5
35,left_right,0.0017796766453398835,0.0005749865408598237,0.002852185366171816,0.01847422234645005,right_hip_x,5
36,left_right,0.001774103728053493,0.0005636284040458583,0.00284081495350536,0.018309247750711646,right_hip_x,4
37,left_right,0.001777395131077095,0.0005907864124964961,0.002841970116382461,0.018102632149771425,right_hip_x,4
38,left_right,0.0017719188574137168,0.0005808411786999256,0.0028421379373407326,0.017831091333380875,right_hip_x,5
39,left_right,0.0017873420807224256,0.0006085684133050123,0.0028558578517249274,0.017605201197144867,right_hip_x,5
40,left_right,0.0017898422233021724,0.000565824636890243,0.002876207842411956,0.0174849890536234,right_hip_x,5
41,left_right,0.0017798364480248862,0.000573202232952745,0.0028964860978903766,0.017354398065097518,right_hip_x,5
42,left_right,0.0017566991756164088,0.00057346819316494,0.0029000045012130267,0.01729603050643616,right_hip_x,5
43,left_right,0.0017507275552247398,0.0006106363252361218,0.0029107688525523666,0.017209988901729232,right_hip_x,5
44,left_right,0.0017589447584954894,0.000701858752377169,0.0029332867342538706,0.01712676055879498,right_hip_x,5
45,left_right,0.0017796589337345412,0.0007358932887273922,0.0029513916230157287,0.01702113115529636,right_hip_x,5
46,left_right,0.0017888794086497045,0.0006080925265639244,0.00300678220588844,0.01718177836380686,right_hip_x,5
47,left_right,0.0017725422369763734,0.0005525428196458846,0.0030307455490142677,0.01703768913012528,right_hip_x,5
48,left_right,0.0017429137313668501,0.00044985966670746326,0.0030538235045626427,0.01692704299867371,right_hip_x,5
49,left_right,0.0017110828408868,0.0003341600212011817,0.0030379478394350497,0.016438304579245257,right_hip_x,5
50,left_right,0.0017002795189537605,0.00038812316062765087,0.00304231597593225,0.016307663567250393,right_hip_x,5
51,left_right,0.0017246533522265086,0.0004511014946234153,0.0030467309789270446,0.016165615801069743,right_hip_x,6
52,left_right,0.0017521134822140673,0.0004926629323304856,0.003039521718049329,0.01597996357470978,right_hip_x,5
53,left_right,0.0017931213520609968,0.0005197249336120684,0.003027841487322232,0.015721828751255922,right_hip_x,5
54,left_right,0.0018415675613626496,0.0006112611993185382,0.003032740992053231,0.015466329096643326,right_hip_x,5
55,left_right,0.0018699755145354876,0.0006792473657960643,0.0030339378107588993,0.015216159938112093,right_hip_x,5
56,left_right,0.0018763504444360762,0.0007404500670593493,0.0030232764578139904,0.014804800454041216,right_hip_x,5
57,left_right,0.0018837688490670331,0.0007322374797162013,0.003058499913340164,0.014791749412622224,right_hip_x,7
58,left_right,0.0018772148534455945,0.0006871937349278276,0.0030668644300571226,0.014372914056093205,right_hip_x,7
59,left_right,0.0018595481147140988,0.0006143101086118296,0.003084443570848434,0.014211132570159392,right_heel_x,7
60,left_right,0.0018306312029087602,0.0004812430532057395,0.0030704581548352014,0.014241662486944024,right_heel_x,7
61,left_right,0.0018033535477186152,0.00037756872298695416,0.003086764708297258,0.01453041150785805,right_heel_x,7
62,left_right,0.0017875193234225682,0.00037769466152355916,0.003083056684898937,0.014686691385327346,right_heel_x,7
63,left_right,0.0018079162891408284,0.00040652759673449695,0.0030842059667404395,0.015082805293760364,right_heel_x,6
64,left_right,0.0018417992204978932,0.0004437842481767548,0.003043857872244416,0.015197185597473304,right_heel_x,5
65,left_right,0.0019057187707462086,0.0006191013348788129,0.002989993536954108,0.015332920419384229,right_heel_x,4
66,left_right,0.0018584984426341896,0.0007303407773199713,0.0027687162152671523,0.014342588907098606,right_heel_x,3
67,left_right,0.0019634964821242853,0.0010233203169012996,0.00270664470764265,0.014309431688951131,right_heel_x,2
68,left_right,0.0020874594664980722,0.0012276491050752824,0.0026499633070347834,0.014259726412805422,right_heel_x,2
69,left_right,0.0022147196751951055,0.001556291525168736,0.002619768919283149,0.014237884236272003,right_heel_x,1
70,left_right,0.002339561634003843,0.0014859794440194264,0.0026117827027739805,0.014115648497087796,right_heel_x,1
71,left_right,0.0024513277411288923,0.0014186347052684242,0.0026279020261806337,0.014018777408740746,right_heel_x,1
72,left_right,0.0025417872754894518,0.0014112742641289606,0.002669734603224155,0.013898710057166731,right_heel_x,1
73,left_right,0.0026363739563636745,0.0014464861963148844,0.0027258808842896055,0.013760059399227108,right_heel_x,1
74,left_right,0.0027144764961147434,0.0017404279497270348,0.0027602748684036307,0.013518030455721464,right_heel_x,1
75,left_right,0.0027913045743897156,0.001850967143689013,0.002780278167091145,0.013127519697839922,right_heel_x,1
76,left_right,0.002884214033325174,0.0020692147365017326,0.0028127253577901663,0.01300137675772193,right_heel_x,1
77,left_right,0.002978343754427675,0.0021484648594883673,0.0028334516775946543,0.012912054264930835,right_heel_x,1
78,left_right,0.003077371315085108,0.002164036962423529,0.0028578099396688677,0.013051568233478847,right_heel_x,1
79,left_right,0.0031928464870964422,0.002310549266329635,0.002868380759368998,0.01322452684346396,right_heel_x,2
80,left_right,0.0033061776417833027,0.0025283967261296725,0.002861616222188651,0.013300492098260359,right_heel_x,2
81,left_right,0.0033990215388871275,0.002764178945017729,0.002839619971546613,0.013215271439031976,right_heel_x,1
82,left_right,0.0034915952384058802,0.003272792541938333,0.0028276288673026763,0.013149773952596979,right_heel_x,1
83,left_right,0.0035691903222760534,0.0033121780760738176,0.0028306358894841254,0.01323737326311357,right_heel_x,2
84,left_right,0.0036276689213871633,0.0033067563272005194,0.0028304551351643905,0.013084784775545371,right_heel_x,1
85,left_right,0.0036668662700732814,0.0034024633190497104,0.002829278208550494,0.012975012664490151,right_heel_x,1
86,left_right,0.0037073064827964635,0.0034913268120300867,0.002840641891656395,0.01296365577549631,right_heel_x,2
87,left_right,0.0037129957886010926,0.0032870043382362117,0.0028364503550947578,0.01288527328344449,right_heel_x,2
88,left_right,0.0036951318087980593,0.003177702265268311,0.0028303119065926138,0.012662181894284402,right_heel_x,2
89,left_right,0.0036646434713258525,0.0030612212394537735,0.0028422206604235816,0.012270730199655022,right_heel_x,2
90,left_right,0.00360312148503929,0.0027137549119425745,0.0028564347034917685,0.011766353617512824,right_heel_x,2
91,left_right,0.0035435921838436555,0.002322219564451494,0.0028839787915064512,0.011408562426615514,right_heel_z,2
92,left_right,0.003478180458477462,0.0020619639430700973,0.0029128875619168766,0.010956838423525262,right_heel_z,0
93,left_right,0.003409678232298238,0.002002853359847475,0.002945715102474009,0.010624712066958076,right_heel_z,0
94,left_right,0.003341007585042949,0.0020103906634945934,0.0029949251984446664,0.01035403652125258,right_heel_z,0
95,left_right,0.0032805236601529215,0.0020774469392480254,0.003056600187051467,0.01008276597055192,right_heel_z,0
96,left_right,0.0032628886649006214,0.0025845528939275005,0.0030837570213306767,0.00980213870936453,right_heel_z,0
97,left_right,0.003280183981821659,0.002368951636647609,0.0030388435923899577,0.009621020939609289,left_hip_y,0
98,left_right,0.0033700969438255,0.002525516267112021,0.0029429400807348288,0.009593516527207396,left_hip_y,0
99,left_right,0.003562981610494308,0.003448396023433541,0.002880423026204167,0.009503516690847971,left_hip_y,0
100,left_right,0.0038328530992811955,0.004237844257820169,0.002999686688832935,0.009790525052744449,right_big_toe_x,0
101,left_right,0.004072614698244688,0.004376121658776461,0.0033277802079668974,0.01270362202264201,right_second_finger_mcp_x,1
102,left_right,0.004319233707521781,0.004522346220906846,0.0037112729694212454,0.014611407276521935,right_second_finger_mcp_x,14
103,left_right,0.004501694023496514,0.004693827120638686,0.004020835824122808,0.015227446271241145,right_second_finger_mcp_x,18
104,left_right,0.004559990800071855,0.004675776735576966,0.004108156165656578,0.015594329843258065,right_fifth_finger_dip_x,20
105,left_right,0.004459361417645929,0.004551374756417804,0.003901269548783692,0.014667047779802444,right_fifth_finger_dip_x,15
106,left_right,0.0042957810228523765,0.004426845634661267,0.003616117417757882,0.013157384440466624,right_fifth_finger_dip_x,8
107,left_right,0.004087475471273736,0.004318446305612647,0.003324390006521705,0.012242048938814235,right_big_toe_x,2
108,left_right,0.003893581147206421,0.004442305181253485,0.0031249616190233394,0.0124440332032276,right_big_toe_x,1
109,left_right,0.003738470343997181,0.004074029105417542,0.002983369962649534,0.012710354790618694,right_big_toe_x,1
110,left_right,0.003654853128695983,0.0035930917716106275,0.0028840821422347635,0.012986929043164364,right_big_toe_x,1
111,left_right,0.0036089565019059963,0.002969346422746255,0.0028154215336998346,0.013043758170964098,right_big_toe_x,3
112,left_right,0.003621278126206746,0.0026244072598883782,0.002836502034754655,0.012852341980473274,right_big_toe_x,4
113,left_right,0.0037046635345101622,0.003024445378489371,0.002965056116607124,0.015528345579055412,right_fifth_finger_pip_y,4
114,left_right,0.0038392676430043034,0.003348835601476081,0.003142467412303666,0.01803031667463803,right_fifth_finger_pip_y,5
115,left_right,0.004020648093449057,0.0037584832123604434,0.0033518017707263714,0.02009749795575663,right_fifth_finger_pip_y,7
116,left_right,0.004208232995620138,0.004188067659547959,0.003487257282673494,0.020896670851472343,right_fifth_finger_pip_y,11
117,left_right,0.004381489817220279,0.004076211695091925,0.0035217477357578153,0.02045607709041386,right_fifth_finger_pip_y,12
118,left_right,0.0045044516171292215,0.004175436541544742,0.003538375812425609,0.018937984802051305,right_fifth_finger_pip_y,13
119,left_right,0.004529315847189201,0.004391637008937021,0.0034693952916962675,0.016953655820998226,right_fifth_finger_pip_y,12
120,left_right,0.004461411110427755,0.004402850200245002,0.0034031826975485205,0.015288069578162637,left_small_toe_z,12
121,left_right,0.004316672370216515,0.004193453252552464,0.003339178062272646,0.015052480844122881,right_wrist_y,11
122,left_right,0.004158196787290149,0.003629056253259599,0.0033095808977093386,0.0155677896034,right_wrist_y,10
123,left_right,0.004025211554130933,0.0033772155025424116,0.003359738898898379,0.01648727623793362,right_wrist_y,8
124,left_right,0.003891958671830594,0.0030841261425828856,0.003501282502264907,0.017326542056449894,right_wrist_y,8
125,left_right,0.003752648828047356,0.00251131772970539,0.0036541343365983935,0.01813683111642579,right_wrist_y,10
126,left_right,0.0036320831711927223,0.002319907421246,0.003850829365277592,0.01905097281647168,right_wrist_y,11
127,left_right,0.0035141474579729924,0.0020414041642879653,0.004045209361864395,0.019814093300956875,right_wrist_y,12
128,left_right,0.003421031761664695,0.00168668894662436,0.004258693598180911,0.02067735272976551,right_wrist_y,12
129,left_right,0.003391756644698729,0.001589270582205795,0.004509479468775122,0.021886146314913462,right_wrist_y,14
130,left_right,0.003375008506793239,0.0015586928386711353,0.004698591541234993,0.022875797037297765,right_wrist_y,14
131,left_right,0.0033539550825126448,0.0012877103763125001,0.0048166199651787575,0.02356252535771156,right_wrist_y,14
132,left_right,0.0033647409776383775,0.001042720212122931,0.00495814434510746,0.02462810316634068,right_fifth_finger_mcp_y,15
133,left_right,0.0033588393451441565,0.0009453953788981297,0.0050462017824411546,0.02564920506927832,right_fifth_finger_mcp_y,13
134,left_right,0.0033646371369708355,0.00090591564267753,0.005164518896753051,0.026735175715895954,right_fifth_finger_mcp_y,13
135,left_right,0.0033453998059704854,0.0009325393746388905,0.0052365339692890065,0.027211464527369014,right_wrist_y,13
136,left_right,0.003296479676680953,0.001069513106517211,0.005219239417976011,0.028167307222734823,right_wrist_y,11
137,left_right,0.003221228867423467,0.0011106038910975583,0.005147698725777386,0.02885077597835895,right_wrist_y,11
138,left_right,0.0031658333931075472,0.00114364717597574,0.005106010649988374,0.029550818292715438,right_wrist_y,11
139,left_right,0.0031219360092638597,0.0011849537764970699,0.00503768011183246,0.030071614305579208,right_wrist_y,11
140,left_right,0.0031005095178652745,0.0011971817830199298,0.0050225116144356225,0.030751677367127785,right_wrist_y,11
141,left_right,0.0031184693615388848,0.0011100064649206345,0.005077374565451543,0.03132465748768066,right_wrist_y,12
142,left_right,0.0031382525529409693,0.0010783682036982164,0.005160691528334705,0.03217385086288618,right_wrist_y,13
143,left_right,0.0031486954868159994,0.0010482845576782012,0.005259670183463279,0.03332678029313278,right_wrist_y,15
144,left_right,0.0031548636012280664,0.0010417006021443333,0.005356936820671028,0.0344776132877594,right_wrist_y,15
145,left_right,0.00316617952751781,0.0010640187705600382,0.005497734278964493,0.035816480980964856,right_wrist_y,16
146,left_right,0.003157747484728125,0.0010915737850696566,0.005601570001906683,0.037225351465744926,right_wrist_y,16
147,left_right,0.0031575420378595932,0.0010695435777002607,0.005708779533379871,0.03872146813644637,right_wrist_y,17
148,left_right,0.003134729632938638,0.001047066982673018,0.005769080222585364,0.04017032498053618,right_wrist_y,17
149,left_right,0.0030954869319724456,0.0010015759379634964,0.005814549076748929,0.04146342040535268,right_wrist_y,18
150,left_right,0.0030458754153087977,0.0010949622696032606,0.005848302876498807,0.042495150430868565,right_wrist_y,17
151,left_right,0.0029941421730356943,0.0010098402020367388,0.005881685104598453,0.043154592860234195,right_wrist_y,16
152,left_right,0.0029463199193120212,0.001000623457648341,0.005908258045482494,0.04361094638385623,right_wrist_y,15
153,left_right,0.002908465420481763,0.0008644057988395541,0.005946038891258261,0.04392781904195841,right_wrist_y,15
154,left_right,0.0028883199864204916,0.0008354247794064395,0.005961999916903228,0.04393734728530194,right_wrist_y,16
155,left_right,0.002896421123937348,0.0008239988783344237,0.005996863781607509,0.044099432978626604,right_wrist_y,17
156,left_right,0.002948700155941044,0.0009066326299765431,0.0060306785340147545,0.04412571559759524,right_wrist_y,18
157,left_right,0.0030330608791590977,0.001042430729195723,0.006051766145835754,0.04387796963192352,right_wrist_y,18
158,left_right,0.003177116562891682,0.0012411283347433177,0.00608347315759313,0.043693408967074,right_wrist_y,19
159,left_right,0.003395948120931068,0.001321758688375709,0.0061716892199125805,0.04380251099294232,right_wrist_y,20
160,left_right,0.0036812147510288913,0.0012132612813594145,0.00631787339939435,0.04431946519314917,right_wrist_y,22
161,left_right,0.004052450768026747,0.001285852843360168,0.006570750598193732,0.04481790740686738,right_wrist_y,25
162,left_right,0.004489943135705952,0.0014306900969602856,0.006972574180852544,0.04557412057495462,right_wrist_y,26
163,left_right,0.0049780650202032,0.001367399577019515,0.0075451050012786324,0.04635657483840409,right_wrist_y,31
164,left_right,0.005472639669375612,0.0013190859594914106,0.008296263618945752,0.047454316887018275,right_wrist_y,33
165,left_right,0.006004312518905906,0.001361735094922139,0.00926045867542921,0.04869320549635379,right_wrist_y,36
166,left_right,0.006501787051555171,0.001352498883288231,0.010316595555914023,0.049620297750255095,right_wrist_y,36
167,left_right,0.006966074796363168,0.0014288294369022953,0.011363366838891144,0.05039117825296706,right_wrist_y,36
168,left_right,0.007334687224482502,0.0015439320015756574,0.01223862789801389,0.050768548365479685,right_wrist_y,38
169,left_right,0.007592228511289976,0.001992613309069036,0.012887891355831712,0.05185757377810488,right_fifth_finger_mcp_y,39
170,left_right,0.007748077227230626,0.0026214722938076407,0.013291564978787225,0.05243533007387325,right_fifth_finger_mcp_y,38
171,left_right,0.007833788920379609,0.0030262304926635362,0.013411003993406752,0.05182797217537816,right_fifth_finger_mcp_y,37
172,left_right,0.007791306721297043,0.0026939667580120168,0.013201442589417715,0.04985166331991621,right_fifth_finger_mcp_y,37
173,left_right,0.007718737325923815,0.002390050204578381,0.012784826246045284,0.04771373280330263,right_fifth_finger_mcp_y,37
174,left_right,0.00758266833634677,0.0020671032863055576,0.012181489675084325,0.0450334924445104,right_fifth_finger_mcp_y,36
175,left_right,0.007438073159770201,0.0018233510284759644,0.011470513802173263,0.042164478565133036,right_fifth_finger_mcp_y,32
176,left_right,0.007285416351648857,0.0015995606769735452,0.01073637347093822,0.03912623257778511,right_fifth_finger_mcp_y,36
177,left_right,0.007167162566742535,0.0014012367376810822,0.010125036479752323,0.036465742858168025,right_fifth_finger_mcp_y,39
178,left_right,0.0070375983997150076,0.0012938550239482754,0.009574261158431286,0.033588940655039985,right_fifth_finger_mcp_y,45
179,left_right,0.006951201845196495,0.0013243410674259465,0.00917063811999688,0.030831860929083136,right_fifth_finger_mcp_y,43
180,left_right,0.006811987192859891,0.001502528164372391,0.008764449246164421,0.028441938787067186,right_first_finger_distal_y,45
181,left_right,0.006671064850213138,0.001714782754143547,0.008410484704195148,0.02716681804670502,right_first_finger_distal_y,44
182,left_right,0.00646934036245887,0.0017745427878035362,0.007988767828175558,0.02545129567561428,right_first_finger_distal_y,42
183,left_right,0.00623581749073733,0.0017701412291621253,0.007576030697840782,0.023577143131001902,right_first_finger_distal_y,43
184,left_right,0.005998474617797221,0.0017862754967207688,0.0072159136819904095,0.022896512913592872,left_fifth_finger_dip_y,45
185,left_right,0.005758458669156919,0.0018632306424976493,0.006874620601880764,0.02522732294359274,right_big_toe_z,46
186,left_right,0.005519196389897118,0.001723637688420635,0.006590394899600981,0.02708594394430332,right_big_toe_z,49
187,left_right,0.0052890123481554715,0.0018662552271129066,0.006359737974002715,0.028062286436969515,right_big_toe_z,51
188,left_right,0.0051260624526807,0.0018914279140922546,0.006292528161737995,0.03082442290147935,right_big_toe_z,45
189,left_right,0.004984850079928829,0.001918754803005345,0.006263939486987539,0.031002259331905115,right_big_toe_z,38
190,left_right,0.0048907482732188185,0.001775380027356914,0.006320048597785335,0.030706969360544553,right_big_toe_z,33
191,left_right,0.004838466965919125,0.0018376506027544678,0.00649442539653799,0.032388182241960974,right_big_toe_z,30
192,left_right,0.004795353315090524,0.001879319844337964,0.006666280169714866,0.032748181211607996,right_big_toe_z,30
193,left_right,0.004768065105530922,0.0017053824994717763,0.006833997537093033,0.03314572364720875,right_big_toe_z,29
194,left_right,0.004724211281106206,0.0018083964607796608,0.006933243553632099,0.03316197661247118,right_big_toe_z,31
195,left_right,0.004697550868232157,0.0021607559138297648,0.006989315666379352,0.03469215707053969,right_heel_z,31
196,left_right,0.004646142452587838,0.0022085506525881867,0.006929448204685273,0.0352692845746147,right_heel_z,31
197,left_right,0.004590022702288757,0.0017516521070588436,0.0067624254266980275,0.03425878605760286,right_heel_z,31
198,left_right,0.004482955367942737,0.0015533099962091314,0.006458470284754419,0.03204337362459018,right_heel_z,31
199,left_right,0.004361509495848498,0.0015606044302095452,0.006097855760940782,0.031134244476170428,right_big_toe_z,31
200,left_right,0.0042023627380887146,0.0016167089227597047,0.005683293279449777,0.03030974404534251,right_big_toe_z,30
201,left_right,0.00401771127039579,0.0015744685721037705,0.00525046288861804,0.030559754884426783,right_big_toe_z,26
202,left_right,0.0038194753946063226,0.0018624668296447174,0.004781472276577152,0.03073026258520453,right_big_toe_z,19
203,left_right,0.0036408418282808173,0.0021835476494284902,0.004375879507800061,0.032470950340202864,right_big_toe_z,9
204,left_right,0.0034796040629534054,0.0021390642631758062,0.004055180024948457,0.035121784092696395,right_big_toe_z,7
205,left_right,0.0033275473084838428,0.0021639396407187464,0.0038259269979367275,0.03802168429205269,right_big_toe_z,6
206,left_right,0.00318400201172038,0.0024066391729320354,0.003595263177461112,0.03848419938262554,right_big_toe_z,5
207,left_right,0.003094540787862807,0.0024612408787250224,0.0034884647944955953,0.03805507877881835,right_big_toe_z,5
208,left_right,0.0030487620347455914,0.0023960459918400266,0.003438311997427134,0.03599708014623713,right_big_toe_z,4
209,left_right,0.0030384621930189992,0.001884844984934743,0.003472447847001992,0.03318737241539709,right_big_toe_z,6
210,left_right,0.0030739844921751514,0.0017914130892020936,0.0035495887699313034,0.03001166041800014,right_big_toe_z,7
211,left_right,0.0031605731635101966,0.0020746551625870917,0.0036379639828811,0.026194934433214873,right_big_toe_z,7
212,left_right,0.003314714621730601,0.0022073368068116716,0.003733160683822505,0.022497253061651533,right_big_toe_z,6
213,left_right,0.0034749526084549205,0.0019328808763454763,0.0038250411567967825,0.0217714951376146,left_heel_z,6
214,left_right,0.0036526344971183114,0.001670992701368139,0.003858856264442893,0.023465086703183903,left_heel_z,5
215,left_right,0.0038581079616276793,0.0020544232463651597,0.0038884176655436553,0.02457583735903442,left_heel_z,4
216,left_right,0.004075069060844309,0.0025501045530666663,0.003904586192682685,0.025374432825462045,left_heel_z,3
217,left_right,0.004318299942276736,0.0031613884080221753,0.00393820709546109,0.026207529992601328,left_heel_z,4
218,left_right,0.0045135003203267965,0.0035746639737400986,0.003967061353835483,0.026427908839285405,left_heel_z,9
219,left_right,0.004734911888233807,0.00378122592557662,0.004049523855751513,0.027014142675124607,left_heel_z,16
220,left_right,0.004943817947889766,0.003920462450366137,0.004168076862647734,0.027116793531052185,left_heel_z,19
221,left_right,0.005161750494982563,0.004018259155607255,0.004320750829881691,0.026860631667417915,left_heel_z,21
222,left_right,0.0053724898048365536,0.004243950332709773,0.0044801634467637776,0.026520803599216762,left_heel_z,24
223,left_right,0.00558024153298356,0.004451309403582578,0.0047163444285206295,0.025957433043948486,left_heel_z,29
224,left_right,0.005728894561842732,0.004846123796796026,0.004908602505714449,0.025887924059270193,left_heel_z,33
225,left_right,0.005898581574311677,0.0049157102222036975,0.005115599908668706,0.02200491516917699,left_heel_z,45
226,left_right,0.0064114943062974035,0.005881385405618134,0.0055218956536994155,0.026788970636336902,left_heel_z,63
227,left_right,0.00658042984585316,0.006490962873749592,0.005661520304968411,0.02482104657514729,left_heel_z,68
228,left_right,0.007188268190084883,0.006748317666384558,0.0061821911346119935,0.017867012399588468,right_wrist_z,74
229,left_right,0.007147891804215199,0.006746631570795968,0.006237813602302779,0.018217831380483104,right_first_finger_cmc_z,72
230,left_right,0.008221800107531676,0.009282902443565373,0.007141386615646877,0.03186223634625091,left_small_toe_z,86
231,left_right,0.007580984202822671,0.007356172367017708,0.005644680325311408,0.02080265251930221,right_fourth_finger_mcp_z,32
232,left_right,0.007252383741284186,0.0066258216300653225,0.005504774947246745,0.0205254643783237,right_wrist_z,35
233,left_right,0.007489377369860912,0.00594280388315895,0.005919028364883322,0.020973584129795244,right_first_finger_cmc_z,43
234,left_right,0.007571064091260263,0.005429803997624293,0.00622791459677228,0.02191457209462452,right_first_finger_cmc_z,48
235,left_right,0.007502266090088896,0.0051731468991109315,0.006509360398601946,0.02316913831584375,right_second_finger_dip_z,49
236,left_right,0.007910477112709771,0.005311780215784851,0.007150661080543358,0.025187738301467553,right_second_finger_dip_z,51
237,left_right,0.009055493414062572,0.009231160844407999,0.008195396229481218,0.02542361095512703,right_third_finger_distal_z,94
238,left_right,0.007442187832342598,0.005221977051264086,0.006956486904222837,0.02470641022149437,right_third_finger_distal_z,44
239,left_right,0.007493862734079196,0.005221304528338196,0.007038933993900076,0.02485745348138259,right_third_finger_distal_z,45
